transaction_amount,transaction_hour,is_weekend,merchant_category,user_location,device_type,previous_transaction_gap,transaction_velocity,failed_login_attempts,account_age_days,ip_risk_score,geo_mismatch_flag,unusual_device_flag,is_fraud
2001.52,21,1,gaming,Mumbai,tablet,0.59,3,0,2809,21.55,0,0,0
7724.49,12,0,food,Bangalore,mobile,178.41,0,0,3325,8.97,0,0,0
1896.34,6,0,gift_card,Delhi,web,207.93,2,0,53,30.45,0,0,0
3083.89,8,1,travel,Pune,mobile,246.34,1,0,824,19.86,0,0,0
2589.22,21,0,fuel,Bangalore,mobile,24.99,2,0,925,43.24,0,0,0
3340.7,2,0,fashion,Mumbai,mobile,40.8,0,1,1282,19.02,0,0,0
5757.44,1,0,grocery,Hyderabad,web,503.09,1,0,2802,35.36,0,0,0
14697.7,18,1,fashion,Pune,web,31.29,3,0,1363,14.75,0,0,0
1909.58,20,0,food,Chennai,mobile,5.48,0,0,277,9.28,0,0,0
2221.95,0,0,travel,Hyderabad,web,50.53,0,1,595,39.64,0,0,0
1086.19,20,0,electronics,Delhi,tablet,257.86,0,1,117,29.19,0,0,0
4019.81,20,1,electronics,Bhubaneswar,mobile,152.03,3,2,2079,42.12,0,0,0
1178.8,8,1,gaming,Pune,mobile,90.47,1,0,174,34.52,0,0,0
7234.4,18,0,grocery,Mumbai,mobile,10.26,3,1,1261,17.11,0,0,0
10186.43,11,0,food,Kolkata,web,16.77,2,0,3463,29.92,1,0,0
4915.53,19,1,grocery,Chennai,mobile,39.31,3,0,1377,20.69,0,0,0
3868.92,5,0,travel,Hyderabad,tablet,60.94,0,0,3272,14.79,0,0,0
1350.31,17,0,gaming,Mumbai,web,83.88,3,0,148,22.09,0,0,0
7105.79,1,0,gift_card,Pune,mobile,156.29,3,0,575,22.47,0,0,0
793.54,18,1,grocery,Kolkata,mobile,29.89,4,0,1799,6.53,0,0,0
4828.24,1,0,food,Chennai,mobile,216.76,2,0,1382,23.59,0,0,0
1952.15,3,1,gaming,Delhi,mobile,210.38,2,0,1379,15.64,0,1,0
4748.83,3,0,fashion,Delhi,mobile,71.91,1,3,3077,33.16,0,0,0
1543.5,20,0,fashion,Chennai,mobile,240.92,4,1,3215,39.08,0,0,0
793.64,14,0,electronics,Pune,mobile,40.73,2,1,1342,33.28,1,0,0
2643.86,13,0,food,Mumbai,mobile,15.23,2,1,326,16.65,0,0,0
5435.24,17,0,electronics,Chennai,web,14.36,1,2,30,19.52,0,0,0
4997.48,18,1,gaming,Bangalore,mobile,20.24,3,2,3350,27.21,0,1,0
6499.74,3,0,electronics,Delhi,mobile,128.67,0,0,494,78.3,0,1,1
2679.67,16,0,fashion,Pune,mobile,23.41,3,1,2610,10.36,1,0,0
6084.02,10,0,gaming,Delhi,mobile,155.52,0,0,2976,14.15,1,0,0
3083.83,11,0,grocery,Chennai,mobile,39.33,1,2,740,28.18,0,0,0
1303.65,11,0,travel,Bangalore,mobile,123.94,0,0,542,21.66,1,0,0
1512.78,16,1,fuel,Pune,web,87.13,2,1,1843,44.67,1,0,0
1466.55,1,0,fuel,Kolkata,mobile,54.98,3,0,3004,45.22,0,0,0
1937.64,14,1,grocery,Pune,mobile,155.49,4,0,272,1.98,0,0,0
3275.79,16,0,fuel,Pune,mobile,251.6,3,0,2682,40.89,0,0,0
6322.35,9,0,grocery,Mumbai,mobile,124.63,2,0,1090,35.11,0,0,0
6100.27,20,0,fuel,Pune,web,71.12,2,0,2654,32.55,0,0,0
2748.49,16,0,gift_card,Bhubaneswar,mobile,79.19,3,0,1707,24.79,0,1,0
4164.42,11,1,food,Mumbai,web,74.73,3,0,3189,37.32,0,0,0
2581.06,15,1,food,Bhubaneswar,mobile,80.36,2,0,2588,15.12,0,0,0
608.63,0,0,grocery,Hyderabad,mobile,100.45,1,0,240,17.01,0,0,0
6277.65,13,0,electronics,Chennai,mobile,145.24,1,0,1612,52.13,0,0,0
4715.32,17,1,food,Bhubaneswar,mobile,63.11,1,0,972,30.6,0,0,0
757.12,21,0,travel,Hyderabad,mobile,200.8,4,0,3179,14.49,0,0,0
5320.6,14,0,grocery,Kolkata,web,9.02,3,0,321,49.96,1,0,0
4588.53,20,0,grocery,Delhi,tablet,96.63,1,1,3038,67.16,0,0,0
1614.34,7,1,electronics,Chennai,mobile,28.76,0,2,1280,32.3,0,0,0
4072.05,22,0,fuel,Hyderabad,mobile,21.17,1,0,1666,9.48,0,0,0
10069.29,19,0,grocery,Delhi,mobile,67.33,1,2,546,13.28,0,0,0
4058.46,3,0,food,Bhubaneswar,mobile,349.37,6,1,1266,42.05,0,0,0
4169.56,4,0,food,Chennai,web,34.26,2,0,1344,6.8,0,1,0
2988.01,5,1,grocery,Mumbai,mobile,17.25,2,0,2124,20.98,0,0,0
5063.22,17,0,fashion,Chennai,web,222.36,5,0,592,49.71,0,0,0
4947.19,1,0,fuel,Bhubaneswar,mobile,30.11,1,0,2762,3.42,0,0,0
5595.14,23,0,electronics,Kolkata,web,102.19,2,3,3435,33.93,1,1,1
3433.32,13,0,grocery,Hyderabad,tablet,174.51,1,0,1567,34.74,0,0,0
2420.23,2,0,grocery,Chennai,tablet,16.25,5,1,2253,54.44,0,0,0
4251.63,15,0,electronics,Pune,mobile,43.99,3,1,2323,14.44,0,0,0
6915.12,14,1,grocery,Delhi,web,169.29,1,1,1617,9.5,0,0,0
428.87,0,1,grocery,Bangalore,mobile,64.94,2,1,1007,31.74,0,1,0
3844.62,20,0,fuel,Chennai,mobile,643.35,2,0,1481,54.79,0,0,0
10420.86,20,0,gift_card,Delhi,mobile,2.71,2,0,1765,15.78,1,0,0
3780.98,6,1,grocery,Mumbai,tablet,35.98,0,1,2248,42.72,0,0,0
8947.62,4,1,fashion,Mumbai,mobile,51.99,2,1,3210,31.44,0,0,0
2452.57,17,0,fuel,Bangalore,mobile,100.46,6,0,1966,38.06,0,0,0
4322.07,17,1,fuel,Chennai,mobile,154.69,2,0,2883,2.92,0,1,0
4309.52,17,0,grocery,Bangalore,tablet,22.5,3,1,3358,47.5,0,0,0
3682.59,17,0,grocery,Pune,mobile,67.96,4,0,481,28.16,0,0,0
15670.07,6,0,travel,Bhubaneswar,web,14.09,0,0,1117,31.85,0,0,0
2832.75,2,0,food,Bhubaneswar,mobile,196.45,5,0,3015,9.88,0,0,0
2242.59,2,0,food,Pune,mobile,131.25,4,0,1824,34.33,0,0,0
2934.6,18,0,gift_card,Kolkata,mobile,64.1,2,0,1682,26.19,0,0,0
699.81,2,0,electronics,Bhubaneswar,web,47.57,3,0,1493,54.04,0,0,0
4319.09,21,1,gaming,Pune,mobile,28.77,2,0,233,28.35,0,0,0
1371.85,15,1,grocery,Kolkata,web,125.57,4,0,347,38.91,0,0,0
517.05,8,0,fashion,Chennai,mobile,155.24,2,1,3126,9.51,0,0,0
2077.28,7,1,gaming,Chennai,mobile,187.6,1,0,1961,36.87,0,0,0
3777.94,23,1,grocery,Delhi,mobile,71.64,4,0,2518,19.86,0,0,0
2310.29,14,0,grocery,Bhubaneswar,mobile,177.67,2,2,1896,7.6,0,0,0
2319.06,14,1,travel,Mumbai,mobile,161.28,5,0,909,48.24,1,0,0
1770.91,8,0,food,Bangalore,mobile,128.4,0,0,3542,29.55,0,0,0
12683.58,16,0,electronics,Bhubaneswar,mobile,35.28,1,1,1586,26.87,0,1,0
4306.28,18,0,fashion,Kolkata,mobile,27.72,0,2,2837,16.2,0,0,0
3932.26,5,0,grocery,Bhubaneswar,web,7.59,5,0,258,13.02,0,0,0
2839.44,20,0,food,Delhi,tablet,245.63,1,0,1881,15.16,0,0,0
2562.57,1,1,fashion,Bhubaneswar,mobile,171.28,1,0,3247,9.03,0,0,0
3224.81,7,1,gift_card,Bangalore,tablet,27.48,2,0,1109,34.23,0,0,0
310.21,13,0,grocery,Delhi,mobile,88.54,0,1,1008,37.8,0,0,0
6781.52,4,1,fuel,Hyderabad,mobile,49.44,4,0,3319,41.6,0,0,0
6330.12,3,0,fashion,Bangalore,mobile,83.34,3,0,3629,13.3,0,0,0
1179.12,13,0,fuel,Bangalore,mobile,93.18,1,0,58,26.59,0,0,0
934.82,0,0,grocery,Delhi,mobile,105.45,3,0,3606,14.6,0,0,0
2702.89,1,0,food,Pune,web,66.92,2,0,3578,21.34,0,1,0
2180.88,17,1,grocery,Mumbai,mobile,201.06,1,0,878,6.19,0,0,0
7567.81,22,1,grocery,Mumbai,mobile,120.9,1,2,2842,63.6,0,0,0
4624.13,14,0,fuel,Bangalore,mobile,19.2,4,0,1244,14.95,0,0,0
3555.56,15,0,fuel,Mumbai,web,100.79,2,0,2719,44.13,0,0,0
3580.38,5,0,grocery,Kolkata,mobile,263.2,4,0,3324,34.77,0,0,0
3451.94,5,0,grocery,Chennai,tablet,128.26,3,0,1957,20.9,0,0,0
1917.55,12,1,food,Bangalore,web,34.96,0,0,2939,12.16,0,0,0
1371.28,3,1,food,Hyderabad,web,219.57,2,0,1142,25.1,0,1,0
1369.92,15,0,grocery,Delhi,mobile,213.57,3,0,1926,41.34,0,0,0
1093.78,7,0,fuel,Delhi,mobile,62.15,1,0,3286,41.47,0,0,0
2547.16,9,0,fuel,Hyderabad,mobile,117.36,2,1,1071,40.94,0,0,0
3358.11,12,1,fashion,Delhi,mobile,221.7,1,0,2847,3.21,0,0,0
3378.42,5,0,grocery,Bangalore,tablet,27.68,1,0,119,31.03,0,0,0
450.95,17,0,grocery,Kolkata,mobile,127.62,1,0,358,33.7,0,0,0
4119.3,3,0,travel,Hyderabad,mobile,179.45,2,1,426,51.11,0,0,0
4897.43,17,1,travel,Chennai,mobile,229.92,2,1,2913,14.59,0,0,0
1446.39,15,1,grocery,Bhubaneswar,mobile,73.16,1,1,3439,24.89,0,0,0
4257.72,3,1,electronics,Chennai,mobile,238.04,1,0,2311,26.43,0,0,0
1404.44,20,0,grocery,Bhubaneswar,mobile,228.84,2,0,2240,18.88,0,0,0
2750.47,23,0,fashion,Bangalore,mobile,165.7,1,0,2080,36.77,0,0,0
5534.53,21,0,food,Delhi,tablet,83.59,4,0,157,5.66,0,0,0
1776.58,0,0,electronics,Pune,web,278.41,2,2,1169,62.22,0,0,1
4749.32,3,0,grocery,Chennai,mobile,183.39,2,0,2280,7.46,0,0,0
661.25,4,0,food,Bhubaneswar,tablet,106.2,2,0,1054,32.4,0,0,0
1465.09,5,1,grocery,Delhi,mobile,84.7,1,1,986,58.26,0,0,0
2845.46,0,0,food,Delhi,web,45.03,0,1,2771,23.98,0,0,0
394.04,6,0,gaming,Pune,web,19.56,2,1,464,10.09,0,0,0
4317.25,5,0,fashion,Hyderabad,mobile,57.34,4,0,547,6.19,0,0,0
2451.83,12,0,food,Hyderabad,mobile,18.25,3,0,1618,25.2,0,0,0
3841.9,13,0,fuel,Kolkata,web,85.8,4,2,1481,17.61,0,1,0
5425.76,20,1,travel,Kolkata,mobile,82.63,4,0,2563,33.35,0,0,0
734.64,19,0,grocery,Chennai,mobile,304.0,1,0,1390,28.58,0,0,0
4848.35,22,1,fashion,Pune,mobile,308.31,1,0,3074,29.84,0,0,0
2343.27,7,0,electronics,Pune,mobile,139.23,1,0,3501,18.76,0,0,0
7120.23,12,0,grocery,Bhubaneswar,web,95.83,3,1,1504,37.37,0,1,0
3116.07,1,1,food,Kolkata,mobile,33.61,2,0,2108,46.54,0,0,0
4855.78,10,0,electronics,Kolkata,mobile,8.24,2,1,2542,7.48,0,0,0
2513.57,4,0,electronics,Bangalore,mobile,133.72,5,0,3194,35.73,0,0,0
2656.23,20,0,food,Pune,web,22.93,0,0,1262,53.16,0,0,0
2104.9,6,0,fuel,Pune,web,482.61,5,0,58,8.73,0,0,0
4449.89,22,0,fashion,Bhubaneswar,mobile,45.46,3,0,842,10.29,0,0,0
3382.42,21,1,food,Kolkata,web,188.04,1,0,3025,49.42,0,0,0
2913.94,23,0,food,Kolkata,web,69.56,1,0,3287,29.55,0,0,0
176.89,7,0,gift_card,Pune,mobile,68.01,1,0,142,43.46,0,0,0
3616.93,7,0,fashion,Hyderabad,web,110.47,2,0,2758,26.99,0,0,0
7812.03,10,0,grocery,Kolkata,mobile,29.45,0,0,3348,36.35,0,0,0
3358.43,15,1,grocery,Kolkata,mobile,15.22,2,0,3175,24.98,0,0,0
1857.96,4,0,travel,Kolkata,mobile,39.52,3,0,3339,54.49,0,0,0
920.82,10,0,grocery,Bhubaneswar,mobile,284.14,1,1,2520,16.42,0,0,0
5465.29,21,1,gaming,Chennai,web,15.99,2,1,2291,29.3,0,0,0
8767.77,22,0,fashion,Hyderabad,mobile,160.38,3,1,399,34.96,1,0,0
7492.69,18,0,travel,Mumbai,web,100.96,4,0,2885,30.27,0,0,0
2977.96,19,0,fuel,Mumbai,mobile,49.58,1,1,3307,37.44,0,0,0
4192.39,20,0,fuel,Mumbai,web,2.34,2,1,3038,34.21,0,0,0
4269.15,12,1,grocery,Pune,mobile,287.86,2,0,2278,30.84,0,0,0
2043.44,20,0,fashion,Bangalore,mobile,64.72,2,0,926,29.53,0,0,0
2541.07,18,0,electronics,Bangalore,mobile,3.36,3,0,1739,13.5,0,0,0
2263.16,13,0,gift_card,Chennai,mobile,247.96,2,1,2425,34.44,0,0,0
7424.11,2,0,fashion,Mumbai,web,85.24,5,1,1530,4.85,0,0,0
1874.47,14,0,fuel,Chennai,mobile,219.03,3,0,2965,37.35,0,0,0
4499.39,17,0,food,Bhubaneswar,mobile,36.79,1,0,3150,12.81,0,0,0
7595.23,16,0,food,Bangalore,web,239.79,2,0,2874,11.71,0,0,0
2790.77,23,0,gaming,Mumbai,mobile,32.22,3,0,501,66.6,0,0,0
6376.55,17,0,gaming,Hyderabad,mobile,35.63,3,0,1011,6.1,0,0,0
5126.79,23,1,food,Delhi,mobile,54.18,1,0,2086,18.7,0,0,0
4287.5,15,1,fashion,Delhi,mobile,53.9,3,0,1098,32.48,0,0,0
5172.74,0,1,food,Kolkata,mobile,201.62,1,0,2952,17.0,0,0,0
7808.73,1,0,travel,Chennai,mobile,106.37,2,2,2242,29.53,0,0,0
3575.12,14,0,fashion,Mumbai,mobile,272.06,2,1,1053,27.75,0,0,0
13626.04,0,1,electronics,Chennai,mobile,259.05,2,0,745,39.88,0,1,1
15787.6,15,0,gaming,Chennai,mobile,78.31,2,0,2578,21.28,0,0,0
2409.01,23,0,gift_card,Pune,tablet,59.12,3,1,2033,33.27,0,0,0
1518.61,17,0,grocery,Bhubaneswar,mobile,91.65,2,0,1101,48.12,0,0,0
1065.38,20,0,electronics,Bangalore,mobile,93.05,2,1,1747,11.19,0,0,0
1291.58,11,0,electronics,Bangalore,mobile,9.21,1,0,2605,43.16,0,0,0
5896.6,11,0,grocery,Delhi,mobile,67.15,2,1,886,22.88,0,0,0
8305.67,18,0,fashion,Bhubaneswar,mobile,88.47,1,1,2857,29.0,0,0,0
469.91,18,0,food,Pune,web,80.63,0,1,2452,4.15,0,0,0
1024.39,0,0,fuel,Chennai,mobile,74.83,1,1,3158,27.5,0,0,0
7370.38,4,1,grocery,Bhubaneswar,mobile,55.36,1,0,2775,10.8,1,0,0
1667.58,18,1,electronics,Mumbai,web,265.18,4,0,3090,41.47,0,0,0
6157.11,21,0,food,Bhubaneswar,mobile,179.02,4,1,2289,33.52,0,0,0
9385.51,6,0,fuel,Mumbai,mobile,183.96,1,0,1489,38.01,0,1,0
3544.41,7,0,fashion,Bhubaneswar,web,507.41,1,0,620,35.92,0,0,0
2391.88,4,0,electronics,Chennai,mobile,25.47,2,2,2193,45.73,0,0,0
4824.08,21,0,grocery,Kolkata,tablet,2.32,2,0,2090,38.1,0,0,0
2780.6,17,0,food,Bhubaneswar,web,342.11,1,2,1407,41.44,0,0,0
1969.31,1,0,food,Delhi,mobile,77.17,1,0,373,15.41,1,0,0
960.81,1,1,food,Hyderabad,mobile,149.59,1,0,1763,30.64,0,0,0
4093.62,23,0,gift_card,Bhubaneswar,mobile,16.36,0,0,3038,21.81,0,0,0
3294.73,14,0,grocery,Delhi,mobile,81.53,6,0,2819,19.96,0,0,0
3134.1,11,0,fashion,Chennai,mobile,96.97,2,0,2946,19.02,0,0,0
2067.99,9,1,food,Pune,web,0.5,2,1,2065,19.5,0,0,0
2687.83,13,0,food,Bangalore,web,292.3,1,0,1795,8.55,0,0,0
9812.78,6,0,grocery,Delhi,mobile,92.82,3,0,2283,38.19,0,0,0
3543.04,16,0,grocery,Kolkata,mobile,118.11,4,0,2161,28.93,0,1,0
3773.1,1,0,food,Bhubaneswar,web,226.16,1,0,3179,24.7,0,0,0
2147.82,5,0,electronics,Bangalore,mobile,109.55,3,0,3349,16.09,0,0,0
4830.5,23,0,travel,Bangalore,mobile,103.68,2,0,379,23.18,0,0,0
7102.6,22,0,travel,Hyderabad,web,42.22,3,0,499,24.78,0,0,0
1966.35,9,1,food,Delhi,mobile,10.51,1,0,3535,25.37,0,0,0
4753.29,18,0,grocery,Pune,mobile,105.99,2,1,1829,3.02,0,0,0
3730.25,10,1,fashion,Bangalore,web,25.44,2,0,3454,30.83,0,0,0
2018.7,11,0,food,Kolkata,mobile,2.44,2,1,3561,25.89,1,0,1
628.91,23,0,food,Bangalore,web,117.57,1,0,1392,50.64,0,0,0
3825.21,19,0,electronics,Bhubaneswar,mobile,211.78,1,0,2035,29.63,0,0,0
3572.3,21,1,fuel,Kolkata,web,8.14,3,0,823,9.73,0,0,0
2514.32,1,1,fashion,Hyderabad,mobile,11.64,1,1,1009,47.57,0,0,0
3688.13,3,1,grocery,Delhi,mobile,9.28,2,1,2135,32.9,0,0,0
3159.62,0,0,gift_card,Bhubaneswar,mobile,75.14,3,2,221,10.76,0,0,0
2878.9,14,0,travel,Hyderabad,web,56.34,0,1,196,20.03,0,0,0
3047.01,13,0,gaming,Pune,mobile,138.4,2,0,2931,29.8,0,0,0
7222.62,14,0,grocery,Delhi,mobile,78.03,1,1,3137,68.83,0,0,0
2038.85,12,0,grocery,Bhubaneswar,mobile,6.4,5,0,1989,27.33,0,0,0
2748.2,10,0,travel,Chennai,mobile,344.69,3,0,2321,48.93,0,0,0
1440.93,0,0,gaming,Pune,mobile,83.53,5,1,822,12.85,0,0,0
5932.94,20,1,fashion,Delhi,mobile,61.55,1,0,2740,39.01,0,0,0
3935.97,23,0,food,Mumbai,mobile,137.1,0,0,3629,39.96,0,0,0
2784.94,18,0,travel,Kolkata,web,76.42,2,0,2727,28.11,0,0,0
1952.23,0,0,food,Chennai,web,60.65,2,0,3525,43.35,0,1,0
4281.17,18,1,gift_card,Pune,mobile,180.16,4,0,1000,52.06,0,0,0
2141.04,13,0,grocery,Delhi,mobile,60.59,3,1,2326,12.92,0,0,0
2584.56,10,0,electronics,Chennai,web,25.92,3,0,2824,21.43,0,0,0
2804.6,1,0,food,Hyderabad,mobile,253.75,0,0,325,17.94,1,0,1
4162.61,14,1,fuel,Kolkata,mobile,282.85,4,1,3365,3.58,0,0,0
1322.71,21,0,food,Hyderabad,mobile,32.14,0,0,433,10.68,0,0,0
6410.31,5,1,fuel,Pune,web,50.76,3,1,1524,57.86,0,0,0
2213.63,20,0,grocery,Chennai,mobile,21.55,3,0,2681,12.57,0,1,0
1818.3,15,0,gift_card,Bangalore,mobile,102.62,2,1,1743,22.53,0,0,0
6007.41,2,0,food,Mumbai,mobile,26.58,1,1,1056,1.19,0,1,0
4314.86,6,0,food,Bangalore,mobile,10.5,1,0,177,46.21,0,0,0
6600.1,8,1,grocery,Delhi,mobile,130.32,0,0,199,21.38,0,0,0
2500.52,7,0,food,Chennai,web,32.1,1,0,1130,4.57,0,1,0
4870.98,20,1,fuel,Mumbai,mobile,80.53,3,0,2178,49.51,0,0,0
2421.26,3,0,grocery,Chennai,mobile,262.63,5,0,2703,19.06,0,0,0
1486.36,3,0,grocery,Bhubaneswar,mobile,77.83,5,0,2879,5.0,0,0,0
9824.59,16,0,food,Bhubaneswar,mobile,52.6,2,0,2958,31.77,0,0,0
5728.07,14,1,electronics,Hyderabad,mobile,34.49,7,0,3077,48.97,1,1,0
3923.63,17,0,travel,Pune,mobile,74.72,3,0,1664,11.51,0,0,0
4832.6,19,1,grocery,Bhubaneswar,web,109.12,4,0,543,58.93,0,0,0
6630.13,19,0,grocery,Chennai,mobile,124.1,1,1,133,37.01,1,0,0
4427.02,10,0,travel,Mumbai,mobile,70.43,2,0,1177,14.92,0,0,0
3046.78,0,0,electronics,Bhubaneswar,mobile,167.31,1,1,506,26.37,0,0,0
3463.51,19,1,fuel,Pune,mobile,282.08,3,0,274,12.44,0,0,0
1581.2,3,0,electronics,Kolkata,mobile,59.99,3,1,2079,60.96,0,0,1
4061.63,23,0,fashion,Bangalore,web,129.49,1,0,62,28.13,0,0,0
3535.53,0,0,grocery,Bangalore,web,201.89,1,0,1716,47.83,0,0,0
2433.5,16,0,grocery,Kolkata,mobile,16.66,3,2,967,36.96,0,1,0
2428.19,2,0,grocery,Bhubaneswar,mobile,217.32,1,0,1620,45.84,0,0,0
1133.17,20,0,food,Bangalore,web,24.07,1,0,3610,49.74,0,0,0
6890.65,16,0,travel,Bhubaneswar,mobile,65.29,2,0,2530,28.89,0,0,0
4733.82,23,0,fashion,Kolkata,mobile,156.89,3,2,827,11.29,0,0,0
9495.19,12,0,food,Delhi,mobile,60.9,2,0,2338,14.57,0,0,0
3595.44,23,0,grocery,Kolkata,mobile,21.61,1,0,731,1.92,0,0,0
1362.59,4,0,electronics,Pune,mobile,278.83,1,1,3405,61.01,0,0,0
2266.39,10,0,grocery,Pune,mobile,330.52,1,0,2248,29.27,0,0,0
7263.39,12,0,electronics,Bhubaneswar,tablet,117.63,3,0,800,11.42,1,0,0
1109.69,2,0,grocery,Chennai,mobile,146.37,1,0,1384,62.84,0,0,0
925.71,10,0,fashion,Kolkata,web,379.5,4,1,1965,24.21,0,0,0
5915.08,4,0,fashion,Bhubaneswar,mobile,11.87,4,0,2324,29.99,0,0,0
2662.66,22,1,fashion,Pune,web,48.32,2,0,869,29.86,0,0,0
8064.57,17,0,grocery,Hyderabad,mobile,29.56,2,1,3204,44.49,0,0,0
6584.71,18,0,food,Mumbai,mobile,195.74,2,0,1388,40.41,0,0,0
4123.56,17,0,fashion,Bangalore,mobile,155.54,1,1,2026,37.57,0,0,0
1780.66,11,1,gaming,Hyderabad,mobile,153.29,1,0,1096,33.39,0,0,0
1464.57,14,0,fashion,Chennai,mobile,144.82,2,0,329,22.78,0,0,0
5521.12,11,1,grocery,Delhi,mobile,99.26,0,0,3173,33.68,0,0,0
4336.89,22,0,electronics,Pune,tablet,108.45,1,1,1413,29.9,0,0,0
4289.21,4,0,travel,Pune,mobile,514.94,2,2,344,21.77,1,0,0
4800.27,1,0,food,Pune,tablet,78.0,1,0,1167,11.49,0,0,0
4949.7,9,0,grocery,Bangalore,mobile,110.0,3,0,3097,16.36,0,0,0
3797.33,10,0,fuel,Kolkata,mobile,64.2,2,2,3292,48.03,0,0,0
3530.9,3,0,electronics,Kolkata,mobile,17.47,1,0,1387,28.13,0,0,0
1646.19,5,0,gaming,Bhubaneswar,mobile,179.13,3,0,1384,47.2,0,0,0
1336.74,16,0,electronics,Delhi,mobile,104.91,0,0,1338,28.51,0,0,0
2015.81,21,0,food,Hyderabad,web,104.78,3,0,427,64.78,0,0,0
7447.64,21,0,fashion,Chennai,tablet,102.86,4,0,2874,33.89,0,1,0
1969.22,16,0,food,Hyderabad,web,192.69,3,0,2816,6.3,0,0,0
3541.93,3,0,grocery,Kolkata,mobile,111.82,1,0,2714,51.97,0,0,0
2371.57,11,0,gaming,Chennai,mobile,44.92,0,1,3181,40.46,0,0,0
2240.55,16,1,food,Bhubaneswar,mobile,95.53,2,0,2823,38.11,0,0,0
1810.74,7,1,fuel,Chennai,mobile,93.14,0,0,809,40.72,0,0,0
8018.65,0,0,travel,Bhubaneswar,mobile,16.62,3,1,3183,39.54,1,0,0
2616.82,21,1,gaming,Kolkata,mobile,41.4,1,0,974,16.88,0,0,0
1445.73,21,0,grocery,Pune,mobile,151.35,1,1,2869,22.89,0,0,0
1264.56,15,0,electronics,Delhi,mobile,5.17,3,0,2746,0.13,0,0,0
4284.15,22,0,grocery,Pune,mobile,213.56,1,0,2666,25.46,0,0,0
2617.68,11,0,food,Bangalore,tablet,277.05,2,0,16,23.71,0,0,0
6233.55,19,0,electronics,Bangalore,mobile,92.35,3,1,1110,26.24,0,0,0
461.56,23,0,gaming,Mumbai,mobile,99.71,5,1,1427,17.46,0,1,0
3380.85,9,0,grocery,Kolkata,mobile,63.43,1,0,2597,57.35,0,0,0
1876.57,16,1,fuel,Bangalore,mobile,81.59,2,1,564,48.23,0,0,0
5782.25,4,0,food,Pune,mobile,42.74,2,0,2636,38.89,0,0,0
4362.7,22,0,gift_card,Hyderabad,mobile,251.42,2,0,1950,67.79,1,0,0
3564.67,17,0,grocery,Mumbai,mobile,61.39,2,0,2464,26.88,0,0,0
3916.66,23,0,food,Kolkata,web,209.81,2,0,2812,34.54,0,0,0
3651.14,5,0,electronics,Mumbai,mobile,39.52,4,1,3167,29.55,0,0,1
438.45,17,0,grocery,Kolkata,web,2.81,1,0,1881,35.55,0,0,0
2486.85,10,1,fuel,Bhubaneswar,web,554.87,6,0,2803,22.96,0,0,0
6191.59,14,0,electronics,Pune,mobile,132.01,1,2,3056,23.61,0,0,0
2806.82,9,0,electronics,Mumbai,web,42.07,2,0,2399,21.42,0,0,0
1799.11,14,0,electronics,Bangalore,web,5.15,2,0,2153,52.57,0,1,0
2282.93,12,1,electronics,Kolkata,mobile,139.9,2,0,644,43.43,0,0,0
6012.86,13,0,food,Bhubaneswar,mobile,95.07,4,0,1454,36.84,0,0,0
298.94,13,1,electronics,Bangalore,mobile,304.22,2,0,2149,60.83,0,0,0
5001.54,5,1,grocery,Bhubaneswar,mobile,56.53,0,0,1663,26.43,0,0,0
5421.19,1,0,fashion,Chennai,mobile,47.69,5,0,3591,37.76,0,0,0
4668.06,21,1,electronics,Delhi,mobile,277.53,2,0,1118,8.23,0,1,0
1307.74,18,0,food,Hyderabad,web,107.45,1,0,2788,13.63,0,1,0
2149.66,16,0,fuel,Pune,mobile,24.26,3,0,1213,29.32,0,0,0
3378.99,20,0,electronics,Bangalore,mobile,61.47,3,0,837,11.21,0,0,0
2704.95,0,1,food,Hyderabad,mobile,102.38,2,0,77,41.57,1,0,0
4756.4,15,0,fuel,Hyderabad,mobile,132.44,5,0,864,24.7,0,0,0
1609.48,22,1,fashion,Pune,mobile,50.33,2,0,1866,4.8,1,0,0
5949.59,6,1,fashion,Delhi,mobile,7.91,1,0,2078,34.54,0,0,0
5154.08,16,0,grocery,Kolkata,tablet,29.17,1,1,1726,39.39,0,0,0
1076.92,12,0,grocery,Kolkata,mobile,31.95,1,1,1991,50.52,0,0,0
1335.9,2,0,food,Delhi,web,50.5,1,0,3331,24.22,0,0,0
998.55,11,1,grocery,Mumbai,tablet,3.74,2,0,2770,26.24,0,0,0
2196.66,8,0,electronics,Kolkata,mobile,33.23,5,0,1280,17.34,0,0,0
4286.97,19,0,gaming,Pune,web,23.76,5,0,594,8.27,0,1,1
1573.04,9,0,travel,Bangalore,mobile,121.0,4,0,1520,38.84,0,0,0
5076.44,3,1,food,Hyderabad,tablet,157.14,3,0,1507,22.7,0,0,0
3346.69,21,0,grocery,Kolkata,mobile,135.03,2,0,169,37.1,0,0,0
931.83,13,0,electronics,Kolkata,mobile,240.23,2,0,800,28.92,0,0,0
1839.38,18,1,gaming,Mumbai,tablet,380.59,3,1,1511,47.51,0,0,0
2283.48,11,0,food,Mumbai,mobile,151.29,2,1,23,9.95,0,0,0
2948.79,0,1,gaming,Chennai,tablet,76.89,2,2,2953,20.07,0,1,0
1803.33,14,0,fashion,Bangalore,mobile,394.8,0,0,250,14.91,0,1,0
